experiment,dataset,state,seed,source,model,raw_model,label,selector,split,metric_group,metric,value,direction
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean,0.005945540498942137,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.007202971260994673,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__income,0.0048994566313922405,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__loan_amount,0.006189686246216297,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.009296605363488197,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__property_value,0.00547746429219842,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.0043630339205265045,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__tract_to_msa_income_percentage,0.004189562983810902,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95,0.01676502674818038,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__debt_to_income_ratio,0.020475790649652475,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__income,0.012788464128971099,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__loan_amount,0.01595944464206695,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__loan_to_value_ratio,0.021856996417045575,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__property_value,0.015227667614817617,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__tract_minority_population_percent,0.011932950839400288,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_q95__tract_to_msa_income_percentage,0.011210287362337111,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max,0.03798779845237732,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__debt_to_income_ratio,0.03229653835296631,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__income,0.029188714921474457,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__loan_amount,0.019936934113502502,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__loan_to_value_ratio,0.03798779845237732,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__property_value,0.019931837916374207,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__tract_minority_population_percent,0.02315455675125122,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_max__tract_to_msa_income_percentage,0.01986171305179596,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean,0.003803048050031066,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.007944266311824322,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__income,0.0029589778278023005,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__loan_amount,0.0030868654139339924,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.005333831999450922,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__property_value,0.002653343603014946,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.0022500536870211363,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_mean__tract_to_msa_income_percentage,0.0023939963430166245,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95,0.011957255750894546,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__debt_to_income_ratio,0.015761524438858022,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__income,0.008675063401460643,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__loan_amount,0.008463472127914429,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__loan_to_value_ratio,0.015466627478599544,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__property_value,0.007177353650331496,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__tract_minority_population_percent,0.0072223857045173616,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,repair_main05,direct_spec_boundary,Final interaction steering,,test,mechanism,boundary_pair_abs_q95__tract_to_msa_income_percentage,0.006982162594795225,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max,1.889484167098999,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__debt_to_income_ratio,1.6821362972259521,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__income,1.2520909309387207,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__loan_amount,1.889484167098999,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__loan_to_value_ratio,1.236189365386963,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__property_value,1.2675166130065918,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__tract_minority_population_percent,1.5669196844100952,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_max__tract_to_msa_income_percentage,1.1862517595291138,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean,0.741019606590271,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.8317165970802307,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__income,0.6463919281959534,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__loan_amount,1.0745564699172974,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.6456013321876526,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__property_value,0.6123483777046204,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.7699097394943237,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_mean__tract_to_msa_income_percentage,0.6066129207611084,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95,1.2337887287139893,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__debt_to_income_ratio,1.24169180393219,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__income,0.9890085101127624,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__loan_amount,1.5086033940315247,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__loan_to_value_ratio,1.036474084854126,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__property_value,0.9737830877304076,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__tract_minority_population_percent,1.1161697626113891,lower
hmda_md_race,hmda,MD,7,boundary_pair_eval_only,wrong_spec,direct_spec_boundary_wrong_effect,Wrong-spec,,test,mechanism,boundary_pair_abs_q95__tract_to_msa_income_percentage,0.9062098026275635,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max,1.8633450269699097,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__debt_to_income_ratio,1.8136610984802246,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__income,1.4576289653778076,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__loan_amount,1.7897577285766602,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__loan_to_value_ratio,1.8633450269699097,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__property_value,1.7449917793273926,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__tract_minority_population_percent,1.3559620380401611,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_max__tract_to_msa_income_percentage,0.9456191658973694,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean,0.3469959795475006,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.40637749433517456,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__income,0.3221181333065033,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__loan_amount,0.4817517399787903,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.4851073920726776,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__property_value,0.2825460731983185,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.2277972549200058,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_mean__tract_to_msa_income_percentage,0.2232736349105835,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95,0.9129688650369644,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__debt_to_income_ratio,0.9910862743854523,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__income,0.8413824290037155,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__loan_amount,1.2136268317699432,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__loan_to_value_ratio,1.0410744845867157,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__property_value,0.7306499034166336,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__tract_minority_population_percent,0.5963974744081497,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,erm,erm,ERM,,test,mechanism,boundary_pair_abs_q95__tract_to_msa_income_percentage,0.5641128420829773,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max,0.8841668367385864,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__debt_to_income_ratio,0.8196707367897034,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__income,0.6647137403488159,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__loan_amount,0.7784761190414429,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__loan_to_value_ratio,0.8841668367385864,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__property_value,0.48936891555786133,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__tract_minority_population_percent,0.5870711207389832,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_max__tract_to_msa_income_percentage,0.5248862504959106,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean,0.1742585450410843,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.34751731157302856,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__income,0.17243388295173645,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__loan_amount,0.16572105884552002,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.16622766852378845,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__property_value,0.12698549032211304,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.1427517682313919,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_mean__tract_to_msa_income_percentage,0.0981726124882698,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95,0.4853697866201399,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__debt_to_income_ratio,0.6927961051464079,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__income,0.4445681512355804,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__loan_amount,0.40031660795211776,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__loan_to_value_ratio,0.43890908062458034,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__property_value,0.3230826318264007,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__tract_minority_population_percent,0.3660621657967567,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_only,proxy_score_only,Global score guard,,test,mechanism,boundary_pair_abs_q95__tract_to_msa_income_percentage,0.24663230776786801,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max,0.6798945069313049,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__debt_to_income_ratio,0.6798945069313049,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__income,0.4568541646003723,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__loan_amount,0.5277360677719116,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__loan_to_value_ratio,0.5289808511734009,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__property_value,0.3674948811531067,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__tract_minority_population_percent,0.5408957004547119,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_max__tract_to_msa_income_percentage,0.34173864126205444,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean,0.11914457380771637,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.21890780329704285,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__income,0.11645670980215073,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__loan_amount,0.10324360430240631,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.13648518919944763,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__property_value,0.0819520577788353,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.1100078672170639,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_mean__tract_to_msa_income_percentage,0.06695874035358429,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95,0.3387327820062637,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__debt_to_income_ratio,0.47735605388879776,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__income,0.30650319159030914,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__loan_amount,0.268181174993515,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__loan_to_value_ratio,0.3533863425254822,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__property_value,0.22311503812670708,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__tract_minority_population_percent,0.29202552884817123,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,no_interaction,no_interaction,Global + boundary score guards,,test,mechanism,boundary_pair_abs_q95__tract_to_msa_income_percentage,0.18550734966993332,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max,0.04349265992641449,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__debt_to_income_ratio,0.04111206531524658,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__income,0.036528196185827255,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__loan_amount,0.030752822756767273,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__loan_to_value_ratio,0.04349265992641449,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__property_value,0.033567070960998535,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__tract_minority_population_percent,0.03901469707489014,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_max__tract_to_msa_income_percentage,0.024501606822013855,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean,0.006868714466691017,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__debt_to_income_ratio,0.008854630403220654,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__income,0.007245365530252457,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__loan_amount,0.007086952216923237,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__loan_to_value_ratio,0.00869028177112341,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__property_value,0.007345166988670826,lower
hmda_va_race,hmda,VA,7,boundary_pair_eval_only,score_guard_global_interaction,score_guard_global_interaction,Score guards + global interaction,,test,mechanism,boundary_pair_abs_mean__tract_minority_population_percent,0.003948355559259653,lower
