"source_state","target_state","metric_group","metric","direction","model","n","mean","std","sk_esd_group","package","package_version"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","lower","score_only",120,0.0646462780345852,0.0650162402144632,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","lower","blind",120,0.0736735762266714,0.0596978167745998,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","lower","adv",120,0.0883974362009515,0.0771180917340389,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","lower","reweight",120,0.0967638857546262,0.112882437868114,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","lower","erm",120,0.0986704661510885,0.0761303336258268,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","lower","wrong_spec",120,0.108674451134478,0.0732485563620502,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","repair_main0",120,0.0293533183129815,0.023793228239746,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","repair_main05",120,0.0302973629130671,0.0244596553223378,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","no_interaction",120,0.05010642609559,0.0449249073479121,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","score_only",120,0.0671339774387889,0.0650235904619565,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","blind",120,0.0849091773697486,0.0595514101596707,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","adv",120,0.0951972070208285,0.0773603554609373,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","wrong_spec",120,0.102171466561655,0.0746089933697087,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","reweight",120,0.109026424994227,0.113895956850262,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","lower","erm",120,0.110085129675766,0.0905004828097884,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","repair_main05",120,0.0368367492997398,0.0297319721920668,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","repair_main0",120,0.0368566437081123,0.0291389619183826,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","no_interaction",120,0.0603340548463166,0.0455176535506837,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","score_only",120,0.0713188242477675,0.0717912850912243,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","blind",120,0.0920078056942051,0.0920744104559101,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","adv",120,0.0990475237369537,0.0820550605723984,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","reweight",120,0.100889121197785,0.120512113764942,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","erm",120,0.107072736544069,0.082575861363062,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","lower","wrong_spec",120,0.116437694546767,0.0781022907018605,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0326630953796363,0.0273027455422262,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0345463133611095,0.028130672721462,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0622864397630716,0.0621495446172452,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","score_only",120,0.0752332906704396,0.0613724607046888,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0918610027680794,0.0642865805062794,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","adv",120,0.115826305529724,0.101130572892386,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","blind",120,0.128933074123537,0.0945387513463619,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","reweight",120,0.141870709788054,0.10624062888247,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","erm",120,0.152594587532803,0.128176622772667,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.034393433345637,0.0242846560085477,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0356362917382891,0.0250509612270821,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0535596205154434,0.045813628811305,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","score_only",120,0.0693531232342745,0.0497602106885122,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0862281089493384,0.0551075270352954,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","adv",120,0.11317991623655,0.0908179279075936,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","blind",120,0.118308330544581,0.09212735231014,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","reweight",120,0.134368059165233,0.11853883662622,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","erm",120,0.14808627932022,0.117361624985363,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0368408742360771,0.031004221453307,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0385286324967941,0.0335748796694337,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.066051011303595,0.0674851264494834,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","score_only",120,0.0784726613589252,0.0669899590450401,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0981335650353382,0.0702744798532766,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","adv",120,0.119645244131486,0.10498894059752,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","blind",120,0.124129301550177,0.0954873892401331,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","reweight",120,0.142681617871858,0.104052622670744,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","erm",120,0.150188801499705,0.125359007147804,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0345380012489234,0.0273281526705195,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0366785802490388,0.0291847891474129,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0599215340528948,0.0499351203798236,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","score_only",120,0.0760656389563034,0.0569743151973041,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0933256907543788,0.0662944884162786,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","blind",120,0.115623676978673,0.106027073013337,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","adv",120,0.12234630008849,0.0932005509980396,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","reweight",120,0.138979689156016,0.119336256856269,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","erm",120,0.153899068241784,0.111859049901988,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0391875247975501,0.0316866855422247,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0401894435208912,0.0308751356928379,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0619971395858253,0.051011943080839,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","score_only",120,0.0776269430605074,0.0613977916972944,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.089551848359406,0.061985055124116,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","adv",120,0.127795734194418,0.104118961757174,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","blind",120,0.130179003781329,0.120606179220431,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","reweight",120,0.151213185857826,0.134244080254205,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","erm",120,0.156266400155922,0.120473873009521,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main05",120,0.0380117311802072,0.0310257476134099,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","repair_main0",120,0.0450684361625463,0.0356775843026914,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","no_interaction",120,0.0654569003420571,0.0529846093857705,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","score_only",120,0.0810750822788881,0.0601148267133615,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","wrong_spec",120,0.0994860031176358,0.0760010855634788,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","blind",120,0.122779167055463,0.111598139863831,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","adv",120,0.126629445531095,0.0921941559697172,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","reweight",120,0.138659148407169,0.113502831187368,7,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","lower","erm",120,0.156625944903741,0.117295974473842,7,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","repair_main0",120,0.018731513893969,0.0127964358194844,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","repair_main05",120,0.02138470208738,0.0152318432619115,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","no_interaction",120,0.0334131151709395,0.0244861755118557,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","score_only",120,0.035572468477767,0.034196933068295,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","blind",120,0.0442599463431785,0.0362004522210877,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","wrong_spec",120,0.0654206507218381,0.0578073426112254,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","adv",120,0.0775266361927303,0.0609297710108321,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","erm",120,0.0799185405640552,0.0582498909322646,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","reweight",120,0.0913902987260371,0.111625622409687,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","repair_main05",120,0.0118757370005672,0.00985257208640478,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","repair_main0",120,0.0135268274956616,0.0109136201003803,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","no_interaction",120,0.0267298314720392,0.0209206187642797,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","score_only",120,0.0296934700706818,0.0267736223212694,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","blind",120,0.0456135754861558,0.0421105379899374,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","adv",120,0.0647493186329181,0.0488883641402561,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","wrong_spec",120,0.0656209813586126,0.0460835468506608,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","erm",120,0.0669849715661257,0.0520807231723955,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","reweight",120,0.068905341035376,0.0804702295948281,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","repair_main0",120,0.0209330029902048,0.0150384774627537,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","repair_main05",120,0.0250420202239184,0.0186846102396374,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","no_interaction",120,0.03814344087538,0.0322443280944306,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","score_only",120,0.0428222501805673,0.043368547029983,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","blind",120,0.0532345419749618,0.0456839726893914,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","wrong_spec",120,0.069057384164383,0.0638415888143851,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","adv",120,0.084533914225176,0.0699002154441915,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","erm",120,0.0893473783454586,0.0693957210207441,6,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","reweight",120,0.11054701913769,0.140365953169978,7,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","repair_main05",120,0.0164337180089206,0.0129239409874522,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","repair_main0",120,0.0172383926265563,0.0118393415083723,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","no_interaction",120,0.0330704701365903,0.0260482461346373,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","score_only",120,0.0467900950772067,0.0421763319369226,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","adv",120,0.0737990346659596,0.0650789705017384,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","blind",120,0.0749662278452888,0.063707982118495,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","wrong_spec",120,0.0858244013274088,0.0678897653759264,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","erm",120,0.0897775745640198,0.0677448437331743,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","lower","reweight",120,0.0994648720758657,0.112998836542322,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","repair_main05",120,0.0191390154960876,0.0157928916218749,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","repair_main0",120,0.0205414273349258,0.0186466805560432,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","no_interaction",120,0.0402513026725501,0.0342010523507012,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","score_only",120,0.0528149265563116,0.0460711613488269,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","adv",120,0.0788103240231673,0.0768715424094394,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","wrong_spec",120,0.0848869113484398,0.0670023860803054,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","erm",120,0.0908838708729794,0.0742647822376308,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","blind",120,0.092270410945639,0.0735624818890769,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","lower","reweight",120,0.103237035125494,0.107149842624892,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","repair_main05",120,0.0205391268672732,0.0170146244867303,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","repair_main0",120,0.0214578434131302,0.0170912517000084,1,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","no_interaction",120,0.0378892425913364,0.0328884877437606,2,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","score_only",120,0.0541354844540668,0.0465134456695182,3,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","adv",120,0.0786405059198538,0.0752764437455373,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","blind",120,0.0881243679051598,0.0774643167088414,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","wrong_spec",120,0.0891808654142854,0.0682565032043612,4,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","erm",120,0.0990939080094298,0.0767835342183594,5,"ScottKnottESD","2.0.3"
"ALL","ALL","mechanism","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","lower","reweight",120,0.1034576710624,0.128347349158649,5,"ScottKnottESD","2.0.3"
