experiment,dataset,state,seed,model,feature,metric,value,panel,panel_title,model_label,feature_label,feature_order,model_order
acs_age,acs_employment,MD,0,fairsmote,any_disability,pair_abs_mean__any_disability,0.4042479693889618,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,1,fairsmote,any_disability,pair_abs_mean__any_disability,0.36428946256637573,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,2,fairsmote,any_disability,pair_abs_mean__any_disability,0.3522642254829407,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,3,fairsmote,any_disability,pair_abs_mean__any_disability,0.5379918813705444,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,4,fairsmote,any_disability,pair_abs_mean__any_disability,0.34087181091308594,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,5,fairsmote,any_disability,pair_abs_mean__any_disability,0.6576344966888428,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,6,fairsmote,any_disability,pair_abs_mean__any_disability,0.4831624925136566,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,7,fairsmote,any_disability,pair_abs_mean__any_disability,0.2840648293495178,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,8,fairsmote,any_disability,pair_abs_mean__any_disability,0.4650459885597229,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,9,fairsmote,any_disability,pair_abs_mean__any_disability,0.4871160089969635,acs_age,ACS Employment Age,Fair-SMOTE,Any disability,1,1
acs_age,acs_employment,MD,0,score_only,any_disability,pair_abs_mean__any_disability,0.5263272523880005,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,1,score_only,any_disability,pair_abs_mean__any_disability,0.5315690636634827,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,2,score_only,any_disability,pair_abs_mean__any_disability,0.6467347145080566,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,3,score_only,any_disability,pair_abs_mean__any_disability,0.6210343837738037,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,4,score_only,any_disability,pair_abs_mean__any_disability,0.5264584422111511,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,5,score_only,any_disability,pair_abs_mean__any_disability,0.5241616368293762,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,6,score_only,any_disability,pair_abs_mean__any_disability,0.6353914141654968,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,7,score_only,any_disability,pair_abs_mean__any_disability,0.4573038220405578,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,8,score_only,any_disability,pair_abs_mean__any_disability,0.5691973567008972,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,9,score_only,any_disability,pair_abs_mean__any_disability,0.6427360773086548,acs_age,ACS Employment Age,Score-gap,Any disability,1,2
acs_age,acs_employment,MD,0,no_interaction,any_disability,pair_abs_mean__any_disability,0.5143440365791321,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,1,no_interaction,any_disability,pair_abs_mean__any_disability,0.533607006072998,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,2,no_interaction,any_disability,pair_abs_mean__any_disability,0.6175005435943604,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,3,no_interaction,any_disability,pair_abs_mean__any_disability,0.7369850277900696,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,4,no_interaction,any_disability,pair_abs_mean__any_disability,0.5468352437019348,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,5,no_interaction,any_disability,pair_abs_mean__any_disability,0.5004774332046509,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,6,no_interaction,any_disability,pair_abs_mean__any_disability,0.612668514251709,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,7,no_interaction,any_disability,pair_abs_mean__any_disability,0.415486067533493,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,8,no_interaction,any_disability,pair_abs_mean__any_disability,0.1143231987953186,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,9,no_interaction,any_disability,pair_abs_mean__any_disability,0.4333475232124328,acs_age,ACS Employment Age,No-interaction,Any disability,1,3
acs_age,acs_employment,MD,0,steering,any_disability,pair_abs_mean__any_disability,0.0372115969657897,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,1,steering,any_disability,pair_abs_mean__any_disability,0.0395940281450748,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,2,steering,any_disability,pair_abs_mean__any_disability,0.0390209220349788,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,3,steering,any_disability,pair_abs_mean__any_disability,0.0366114787757396,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,4,steering,any_disability,pair_abs_mean__any_disability,0.0381460636854171,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,5,steering,any_disability,pair_abs_mean__any_disability,0.0474503003060817,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,6,steering,any_disability,pair_abs_mean__any_disability,0.0387946888804435,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,7,steering,any_disability,pair_abs_mean__any_disability,0.0410086661577224,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,8,steering,any_disability,pair_abs_mean__any_disability,0.0357258021831512,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,9,steering,any_disability,pair_abs_mean__any_disability,0.0412975400686264,acs_age,ACS Employment Age,"Interaction
steering",Any disability,1,4
acs_age,acs_employment,MD,0,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.5553509593009949,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,1,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.4171347022056579,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,2,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.2763090133666992,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,3,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.4298137426376343,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,4,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.3499927520751953,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,5,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.4235807657241821,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,6,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.4328441023826599,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,7,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.2736144065856933,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,8,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.4697898626327514,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,9,erm,cognitive_disability,pair_abs_mean__cognitive_disability,0.7958595156669617,acs_age,ACS Employment Age,ERM,Cognitive disability,2,0
acs_age,acs_employment,MD,0,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.489326536655426,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,1,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.49490201473236084,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,2,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.3493373394012451,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,3,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.420733779668808,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,4,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.2129436731338501,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,5,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.4987320899963379,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,6,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.5074446201324463,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,7,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.24356535077095032,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,8,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.3211503028869629,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,9,fairsmote,cognitive_disability,pair_abs_mean__cognitive_disability,0.6141256093978882,acs_age,ACS Employment Age,Fair-SMOTE,Cognitive disability,2,1
acs_age,acs_employment,MD,0,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.3740957379341125,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,1,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.3390069007873535,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,2,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.3104085326194763,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,3,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.2548661231994629,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,4,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.2727300822734833,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,5,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.2578094899654388,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,6,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.341195285320282,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,7,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.1556138694286346,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,8,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.3602537810802459,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,9,score_only,cognitive_disability,pair_abs_mean__cognitive_disability,0.6209458112716675,acs_age,ACS Employment Age,Score-gap,Cognitive disability,2,2
acs_age,acs_employment,MD,0,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.389113187789917,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,1,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.3399189114570617,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,2,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.259673923254013,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,3,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.2536957859992981,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,4,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.2431811690330505,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,5,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.2366298139095306,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,6,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.3070672154426574,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,7,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.1439906805753708,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,8,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.1000871360301971,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,9,no_interaction,cognitive_disability,pair_abs_mean__cognitive_disability,0.4157661497592926,acs_age,ACS Employment Age,No-interaction,Cognitive disability,2,3
acs_age,acs_employment,MD,0,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0363041013479232,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,1,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0305600017309188,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,2,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.031385701149702,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,3,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0304123926907777,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,4,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.026534579694271,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,5,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0379338301718235,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,6,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0401333831250667,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,7,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0340756624937057,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,8,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0290976949036121,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,9,steering,cognitive_disability,pair_abs_mean__cognitive_disability,0.0333292074501514,acs_age,ACS Employment Age,"Interaction
steering",Cognitive disability,2,4
acs_age,acs_employment,MD,0,erm,native_us,pair_abs_mean__native_us,0.6112324595451355,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,1,erm,native_us,pair_abs_mean__native_us,0.4249913692474365,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,2,erm,native_us,pair_abs_mean__native_us,0.391922116279602,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,3,erm,native_us,pair_abs_mean__native_us,0.498308390378952,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,4,erm,native_us,pair_abs_mean__native_us,0.3954701423645019,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,5,erm,native_us,pair_abs_mean__native_us,0.4004958868026733,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,6,erm,native_us,pair_abs_mean__native_us,0.5232409834861755,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,7,erm,native_us,pair_abs_mean__native_us,0.3717033863067627,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,8,erm,native_us,pair_abs_mean__native_us,0.3801589012145996,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,9,erm,native_us,pair_abs_mean__native_us,0.287198007106781,acs_age,ACS Employment Age,ERM,Native-born,3,0
acs_age,acs_employment,MD,0,fairsmote,native_us,pair_abs_mean__native_us,0.6183622479438782,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,1,fairsmote,native_us,pair_abs_mean__native_us,0.40559691190719604,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,2,fairsmote,native_us,pair_abs_mean__native_us,0.45949262380599976,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,3,fairsmote,native_us,pair_abs_mean__native_us,0.6404396295547485,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,4,fairsmote,native_us,pair_abs_mean__native_us,0.3940531015396118,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,5,fairsmote,native_us,pair_abs_mean__native_us,0.4396357536315918,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,6,fairsmote,native_us,pair_abs_mean__native_us,0.4728034734725952,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,7,fairsmote,native_us,pair_abs_mean__native_us,0.26395419239997864,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,8,fairsmote,native_us,pair_abs_mean__native_us,0.4501611590385437,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,9,fairsmote,native_us,pair_abs_mean__native_us,0.33056020736694336,acs_age,ACS Employment Age,Fair-SMOTE,Native-born,3,1
acs_age,acs_employment,MD,0,score_only,native_us,pair_abs_mean__native_us,0.5418205261230469,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,1,score_only,native_us,pair_abs_mean__native_us,0.3999620974063873,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,2,score_only,native_us,pair_abs_mean__native_us,0.3948091268539428,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,3,score_only,native_us,pair_abs_mean__native_us,0.3830935060977936,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,4,score_only,native_us,pair_abs_mean__native_us,0.3691907227039337,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,5,score_only,native_us,pair_abs_mean__native_us,0.2748823165893554,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,6,score_only,native_us,pair_abs_mean__native_us,0.4228277802467346,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,7,score_only,native_us,pair_abs_mean__native_us,0.3008196949958801,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,8,score_only,native_us,pair_abs_mean__native_us,0.3684528470039367,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,9,score_only,native_us,pair_abs_mean__native_us,0.2804681956768036,acs_age,ACS Employment Age,Score-gap,Native-born,3,2
acs_age,acs_employment,MD,0,no_interaction,native_us,pair_abs_mean__native_us,0.5637323260307312,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,1,no_interaction,native_us,pair_abs_mean__native_us,0.4017242193222046,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,2,no_interaction,native_us,pair_abs_mean__native_us,0.4255797863006592,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,3,no_interaction,native_us,pair_abs_mean__native_us,0.4151075482368469,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,4,no_interaction,native_us,pair_abs_mean__native_us,0.3902118504047394,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,5,no_interaction,native_us,pair_abs_mean__native_us,0.2661357522010803,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,6,no_interaction,native_us,pair_abs_mean__native_us,0.4210906326770782,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,7,no_interaction,native_us,pair_abs_mean__native_us,0.2879900932312011,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,8,no_interaction,native_us,pair_abs_mean__native_us,0.1591590791940689,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,9,no_interaction,native_us,pair_abs_mean__native_us,0.2394431829452514,acs_age,ACS Employment Age,No-interaction,Native-born,3,3
acs_age,acs_employment,MD,0,steering,native_us,pair_abs_mean__native_us,0.0478145405650138,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,1,steering,native_us,pair_abs_mean__native_us,0.0369828268885612,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,2,steering,native_us,pair_abs_mean__native_us,0.0468644425272941,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,3,steering,native_us,pair_abs_mean__native_us,0.0461233779788017,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,4,steering,native_us,pair_abs_mean__native_us,0.0441561341285705,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,5,steering,native_us,pair_abs_mean__native_us,0.0440415665507316,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,6,steering,native_us,pair_abs_mean__native_us,0.0441647209227085,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,7,steering,native_us,pair_abs_mean__native_us,0.0368166454136371,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,8,steering,native_us,pair_abs_mean__native_us,0.0439747497439384,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,9,steering,native_us,pair_abs_mean__native_us,0.041099015623331,acs_age,ACS Employment Age,"Interaction
steering",Native-born,3,4
acs_age,acs_employment,MD,0,erm,relp_child,pair_abs_mean__relp_child,0.5170984268188477,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,1,erm,relp_child,pair_abs_mean__relp_child,0.3886722326278686,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,2,erm,relp_child,pair_abs_mean__relp_child,0.3949389457702636,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,3,erm,relp_child,pair_abs_mean__relp_child,0.5102729797363281,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,4,erm,relp_child,pair_abs_mean__relp_child,0.346491664648056,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,5,erm,relp_child,pair_abs_mean__relp_child,0.5713871121406555,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,6,erm,relp_child,pair_abs_mean__relp_child,0.5247174501419067,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,7,erm,relp_child,pair_abs_mean__relp_child,0.3605031371116638,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,8,erm,relp_child,pair_abs_mean__relp_child,0.3358493447303772,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,9,erm,relp_child,pair_abs_mean__relp_child,0.2759764790534973,acs_age,ACS Employment Age,ERM,Child in household,4,0
acs_age,acs_employment,MD,0,fairsmote,relp_child,pair_abs_mean__relp_child,0.39879369735717773,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,1,fairsmote,relp_child,pair_abs_mean__relp_child,0.2469247579574585,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,2,fairsmote,relp_child,pair_abs_mean__relp_child,0.3204413056373596,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,3,fairsmote,relp_child,pair_abs_mean__relp_child,0.3647879958152771,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,4,fairsmote,relp_child,pair_abs_mean__relp_child,0.23234844207763672,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,5,fairsmote,relp_child,pair_abs_mean__relp_child,0.44179219007492065,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,6,fairsmote,relp_child,pair_abs_mean__relp_child,0.40679168701171875,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,7,fairsmote,relp_child,pair_abs_mean__relp_child,0.14619526267051697,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,8,fairsmote,relp_child,pair_abs_mean__relp_child,0.2676028311252594,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,9,fairsmote,relp_child,pair_abs_mean__relp_child,0.27144870162010193,acs_age,ACS Employment Age,Fair-SMOTE,Child in household,4,1
acs_age,acs_employment,MD,0,score_only,relp_child,pair_abs_mean__relp_child,0.3090730905532837,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,1,score_only,relp_child,pair_abs_mean__relp_child,0.2654707729816437,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,2,score_only,relp_child,pair_abs_mean__relp_child,0.3217390179634094,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,3,score_only,relp_child,pair_abs_mean__relp_child,0.2908231019973755,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,4,score_only,relp_child,pair_abs_mean__relp_child,0.2703486084938049,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,5,score_only,relp_child,pair_abs_mean__relp_child,0.3241523504257202,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,6,score_only,relp_child,pair_abs_mean__relp_child,0.4141784906387329,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,7,score_only,relp_child,pair_abs_mean__relp_child,0.3028008937835693,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,8,score_only,relp_child,pair_abs_mean__relp_child,0.1811944544315338,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,9,score_only,relp_child,pair_abs_mean__relp_child,0.1680053174495697,acs_age,ACS Employment Age,Score-gap,Child in household,4,2
acs_age,acs_employment,MD,0,no_interaction,relp_child,pair_abs_mean__relp_child,0.2858905494213104,acs_age,ACS Employment Age,No-interaction,Child in household,4,3
acs_age,acs_employment,MD,1,no_interaction,relp_child,pair_abs_mean__relp_child,0.2598183155059814,acs_age,ACS Employment Age,No-interaction,Child in household,4,3
acs_age,acs_employment,MD,2,no_interaction,relp_child,pair_abs_mean__relp_child,0.3393218517303467,acs_age,ACS Employment Age,No-interaction,Child in household,4,3
